;file;new_index
128;../Datasets/MR/Parsed/Train/0_10128.txt;5152
129;../Datasets/MR/Parsed/Train/0_10129.txt;5522
130;../Datasets/MR/Parsed/Train/0_10130.txt;7558
131;../Datasets/MR/Parsed/Train/0_10131.txt;1579
132;../Datasets/MR/Parsed/Train/0_10132.txt;2375
133;../Datasets/MR/Parsed/Train/0_10133.txt;8956
134;../Datasets/MR/Parsed/Train/0_10134.txt;1561
135;../Datasets/MR/Parsed/Train/0_10135.txt;1274
136;../Datasets/MR/Parsed/Train/0_10136.txt;6595
137;../Datasets/MR/Parsed/Train/0_10137.txt;5901
138;../Datasets/MR/Parsed/Train/0_10138.txt;7347
139;../Datasets/MR/Parsed/Train/0_10139.txt;981
140;../Datasets/MR/Parsed/Train/0_10140.txt;1786
141;../Datasets/MR/Parsed/Train/0_10141.txt;597
142;../Datasets/MR/Parsed/Train/0_10142.txt;3210
143;../Datasets/MR/Parsed/Train/0_10143.txt;5604
144;../Datasets/MR/Parsed/Train/0_10144.txt;4548
145;../Datasets/MR/Parsed/Train/0_10145.txt;4177
146;../Datasets/MR/Parsed/Train/0_10146.txt;1164
147;../Datasets/MR/Parsed/Train/0_10147.txt;1118
148;../Datasets/MR/Parsed/Train/0_10148.txt;9987
149;../Datasets/MR/Parsed/Train/0_10149.txt;7967
150;../Datasets/MR/Parsed/Train/0_10150.txt;7308
151;../Datasets/MR/Parsed/Train/0_10151.txt;5068
152;../Datasets/MR/Parsed/Train/0_10152.txt;2826
153;../Datasets/MR/Parsed/Train/0_10153.txt;3877
154;../Datasets/MR/Parsed/Train/0_10154.txt;5274
155;../Datasets/MR/Parsed/Train/0_10155.txt;4454
156;../Datasets/MR/Parsed/Train/0_10156.txt;6250
157;../Datasets/MR/Parsed/Train/0_10157.txt;5749
158;../Datasets/MR/Parsed/Train/0_10158.txt;5545
159;../Datasets/MR/Parsed/Train/0_10159.txt;3852
160;../Datasets/MR/Parsed/Train/0_10160.txt;1825
161;../Datasets/MR/Parsed/Train/0_10161.txt;7914
162;../Datasets/MR/Parsed/Train/0_10162.txt;6917
163;../Datasets/MR/Parsed/Train/0_10163.txt;4036
164;../Datasets/MR/Parsed/Train/0_10164.txt;1589
165;../Datasets/MR/Parsed/Train/0_10165.txt;1760
166;../Datasets/MR/Parsed/Train/0_10166.txt;4653
167;../Datasets/MR/Parsed/Train/0_10167.txt;9064
168;../Datasets/MR/Parsed/Train/0_10168.txt;3725
169;../Datasets/MR/Parsed/Train/0_10169.txt;4761
170;../Datasets/MR/Parsed/Train/0_10170.txt;185
171;../Datasets/MR/Parsed/Train/0_10171.txt;4721
172;../Datasets/MR/Parsed/Train/0_10172.txt;9402
173;../Datasets/MR/Parsed/Train/0_10173.txt;3712
174;../Datasets/MR/Parsed/Train/0_10174.txt;4536
175;../Datasets/MR/Parsed/Train/0_10175.txt;3095
176;../Datasets/MR/Parsed/Train/0_10176.txt;5956
177;../Datasets/MR/Parsed/Train/0_10177.txt;4194
178;../Datasets/MR/Parsed/Train/0_10178.txt;5219
179;../Datasets/MR/Parsed/Train/0_10179.txt;9335
180;../Datasets/MR/Parsed/Train/0_10180.txt;4444
181;../Datasets/MR/Parsed/Train/0_10181.txt;179
182;../Datasets/MR/Parsed/Train/0_10182.txt;7170
183;../Datasets/MR/Parsed/Train/0_10183.txt;4676
184;../Datasets/MR/Parsed/Train/0_10184.txt;7614
185;../Datasets/MR/Parsed/Train/0_10185.txt;153
186;../Datasets/MR/Parsed/Train/0_10186.txt;1259
187;../Datasets/MR/Parsed/Train/0_10187.txt;6840
188;../Datasets/MR/Parsed/Train/0_10188.txt;1432
189;../Datasets/MR/Parsed/Train/0_10189.txt;2557
190;../Datasets/MR/Parsed/Train/0_10190.txt;3901
191;../Datasets/MR/Parsed/Train/0_10191.txt;6173
192;../Datasets/MR/Parsed/Train/0_10192.txt;2197
193;../Datasets/MR/Parsed/Train/0_10193.txt;7391
194;../Datasets/MR/Parsed/Train/0_10194.txt;10659
195;../Datasets/MR/Parsed/Train/0_10195.txt;5136
196;../Datasets/MR/Parsed/Train/0_10196.txt;8631
197;../Datasets/MR/Parsed/Train/0_10197.txt;6003
198;../Datasets/MR/Parsed/Train/0_10198.txt;3640
199;../Datasets/MR/Parsed/Train/0_10199.txt;4897
200;../Datasets/MR/Parsed/Train/0_10200.txt;3582
201;../Datasets/MR/Parsed/Train/0_10201.txt;7175
202;../Datasets/MR/Parsed/Train/0_10202.txt;4533
203;../Datasets/MR/Parsed/Train/0_10203.txt;9376
204;../Datasets/MR/Parsed/Train/0_10204.txt;6714
205;../Datasets/MR/Parsed/Train/0_10205.txt;8805
206;../Datasets/MR/Parsed/Train/0_10206.txt;3762
207;../Datasets/MR/Parsed/Train/0_10207.txt;3926
208;../Datasets/MR/Parsed/Train/0_10208.txt;7224
209;../Datasets/MR/Parsed/Train/0_10209.txt;8807
210;../Datasets/MR/Parsed/Train/0_10210.txt;1351
211;../Datasets/MR/Parsed/Train/0_10211.txt;6341
212;../Datasets/MR/Parsed/Train/0_10212.txt;7240
213;../Datasets/MR/Parsed/Train/0_10213.txt;6275
214;../Datasets/MR/Parsed/Train/0_10214.txt;4233
215;../Datasets/MR/Parsed/Train/0_10215.txt;4609
216;../Datasets/MR/Parsed/Train/0_10216.txt;1128
217;../Datasets/MR/Parsed/Train/0_10217.txt;5045
218;../Datasets/MR/Parsed/Train/0_10218.txt;9086
219;../Datasets/MR/Parsed/Train/0_10219.txt;7101
220;../Datasets/MR/Parsed/Train/0_10220.txt;8832
221;../Datasets/MR/Parsed/Train/0_10221.txt;733
222;../Datasets/MR/Parsed/Train/0_10222.txt;9300
223;../Datasets/MR/Parsed/Train/0_10223.txt;6570
224;../Datasets/MR/Parsed/Train/0_10224.txt;2612
225;../Datasets/MR/Parsed/Train/0_10225.txt;7433
226;../Datasets/MR/Parsed/Train/0_10226.txt;10342
227;../Datasets/MR/Parsed/Train/0_10227.txt;7584
228;../Datasets/MR/Parsed/Train/0_10228.txt;1807
229;../Datasets/MR/Parsed/Train/0_10229.txt;2147
230;../Datasets/MR/Parsed/Train/0_10230.txt;10417
231;../Datasets/MR/Parsed/Train/0_10231.txt;5598
232;../Datasets/MR/Parsed/Train/0_10232.txt;8223
233;../Datasets/MR/Parsed/Train/0_10233.txt;501
234;../Datasets/MR/Parsed/Train/0_10234.txt;9063
235;../Datasets/MR/Parsed/Train/0_10235.txt;1499
236;../Datasets/MR/Parsed/Train/0_10236.txt;4655
237;../Datasets/MR/Parsed/Train/0_10237.txt;8795
238;../Datasets/MR/Parsed/Train/0_10238.txt;4704
239;../Datasets/MR/Parsed/Train/0_10239.txt;8127
240;../Datasets/MR/Parsed/Train/0_10240.txt;1755
241;../Datasets/MR/Parsed/Train/0_10241.txt;9710
242;../Datasets/MR/Parsed/Train/0_10242.txt;10003
243;../Datasets/MR/Parsed/Train/0_10243.txt;9203
244;../Datasets/MR/Parsed/Train/0_10244.txt;1803
245;../Datasets/MR/Parsed/Train/0_10245.txt;452
246;../Datasets/MR/Parsed/Train/0_10246.txt;1302
247;../Datasets/MR/Parsed/Train/0_10247.txt;6518
248;../Datasets/MR/Parsed/Train/0_10248.txt;2517
249;../Datasets/MR/Parsed/Train/0_10249.txt;5199
250;../Datasets/MR/Parsed/Train/0_10250.txt;4173
251;../Datasets/MR/Parsed/Train/0_10251.txt;3442
252;../Datasets/MR/Parsed/Train/0_10252.txt;7209
253;../Datasets/MR/Parsed/Train/0_10253.txt;6590
254;../Datasets/MR/Parsed/Train/0_10254.txt;8906
255;../Datasets/MR/Parsed/Train/0_10255.txt;9211
256;../Datasets/MR/Parsed/Train/0_10256.txt;2200
257;../Datasets/MR/Parsed/Train/0_10257.txt;9447
258;../Datasets/MR/Parsed/Train/0_10258.txt;5053
259;../Datasets/MR/Parsed/Train/0_10259.txt;564
260;../Datasets/MR/Parsed/Train/0_10260.txt;7119
261;../Datasets/MR/Parsed/Train/0_10261.txt;6869
262;../Datasets/MR/Parsed/Train/0_10262.txt;5401
263;../Datasets/MR/Parsed/Train/0_10263.txt;1623
264;../Datasets/MR/Parsed/Train/0_10264.txt;229
265;../Datasets/MR/Parsed/Train/0_10265.txt;4398
266;../Datasets/MR/Parsed/Train/0_10266.txt;9470
267;../Datasets/MR/Parsed/Train/0_10267.txt;9904
268;../Datasets/MR/Parsed/Train/0_10268.txt;2881
269;../Datasets/MR/Parsed/Train/0_10269.txt;1886
270;../Datasets/MR/Parsed/Train/0_10270.txt;9830
271;../Datasets/MR/Parsed/Train/0_10271.txt;410
272;../Datasets/MR/Parsed/Train/0_10272.txt;5290
273;../Datasets/MR/Parsed/Train/0_10273.txt;3563
274;../Datasets/MR/Parsed/Train/0_10274.txt;6406
275;../Datasets/MR/Parsed/Train/0_10275.txt;9455
276;../Datasets/MR/Parsed/Train/0_10276.txt;1769
277;../Datasets/MR/Parsed/Train/0_10277.txt;9231
278;../Datasets/MR/Parsed/Train/0_10278.txt;7508
279;../Datasets/MR/Parsed/Train/0_10279.txt;161
280;../Datasets/MR/Parsed/Train/0_10280.txt;3558
281;../Datasets/MR/Parsed/Train/0_10281.txt;4016
282;../Datasets/MR/Parsed/Train/0_10282.txt;9591
283;../Datasets/MR/Parsed/Train/0_10283.txt;5786
284;../Datasets/MR/Parsed/Train/0_10284.txt;6204
285;../Datasets/MR/Parsed/Train/0_10285.txt;6775
286;../Datasets/MR/Parsed/Train/0_10286.txt;1485
287;../Datasets/MR/Parsed/Train/0_10287.txt;8720
288;../Datasets/MR/Parsed/Train/0_10288.txt;7827
289;../Datasets/MR/Parsed/Train/0_10289.txt;4766
290;../Datasets/MR/Parsed/Train/0_10290.txt;4363
291;../Datasets/MR/Parsed/Train/0_10291.txt;4673
292;../Datasets/MR/Parsed/Train/0_10292.txt;3848
293;../Datasets/MR/Parsed/Train/0_10293.txt;6780
294;../Datasets/MR/Parsed/Train/0_10294.txt;6882
295;../Datasets/MR/Parsed/Train/0_10295.txt;6064
296;../Datasets/MR/Parsed/Train/0_10296.txt;6222
297;../Datasets/MR/Parsed/Train/0_10297.txt;6170
298;../Datasets/MR/Parsed/Train/0_10298.txt;5110
299;../Datasets/MR/Parsed/Train/0_10299.txt;4134
300;../Datasets/MR/Parsed/Train/0_10300.txt;7869
301;../Datasets/MR/Parsed/Train/0_10301.txt;9220
302;../Datasets/MR/Parsed/Train/0_10302.txt;8384
303;../Datasets/MR/Parsed/Train/0_10303.txt;9180
304;../Datasets/MR/Parsed/Train/0_10304.txt;4628
305;../Datasets/MR/Parsed/Train/0_10305.txt;8543
306;../Datasets/MR/Parsed/Train/0_10306.txt;9529
307;../Datasets/MR/Parsed/Train/0_10307.txt;10126
308;../Datasets/MR/Parsed/Train/0_10308.txt;5148
309;../Datasets/MR/Parsed/Train/0_10309.txt;5810
310;../Datasets/MR/Parsed/Train/0_10310.txt;5150
311;../Datasets/MR/Parsed/Train/0_10311.txt;6072
312;../Datasets/MR/Parsed/Train/0_10312.txt;4487
313;../Datasets/MR/Parsed/Train/0_10313.txt;9541
314;../Datasets/MR/Parsed/Train/0_10314.txt;7123
315;../Datasets/MR/Parsed/Train/0_10315.txt;5491
316;../Datasets/MR/Parsed/Train/0_10316.txt;9924
317;../Datasets/MR/Parsed/Train/0_10317.txt;5094
318;../Datasets/MR/Parsed/Train/0_10318.txt;826
319;../Datasets/MR/Parsed/Train/0_10319.txt;9332
320;../Datasets/MR/Parsed/Train/0_10320.txt;8535
321;../Datasets/MR/Parsed/Train/0_10321.txt;6313
322;../Datasets/MR/Parsed/Train/0_10322.txt;7304
323;../Datasets/MR/Parsed/Train/0_10323.txt;5363
324;../Datasets/MR/Parsed/Train/0_10324.txt;9813
325;../Datasets/MR/Parsed/Train/0_10325.txt;4351
326;../Datasets/MR/Parsed/Train/0_10326.txt;1896
327;../Datasets/MR/Parsed/Train/0_10327.txt;1288
328;../Datasets/MR/Parsed/Train/0_10328.txt;10288
329;../Datasets/MR/Parsed/Train/0_10329.txt;8506
330;../Datasets/MR/Parsed/Train/0_10330.txt;4790
331;../Datasets/MR/Parsed/Train/0_10331.txt;8299
332;../Datasets/MR/Parsed/Train/0_10332.txt;4620
333;../Datasets/MR/Parsed/Train/0_10333.txt;2860
334;../Datasets/MR/Parsed/Train/0_10334.txt;1636
335;../Datasets/MR/Parsed/Train/0_10335.txt;9464
336;../Datasets/MR/Parsed/Train/0_10336.txt;9264
337;../Datasets/MR/Parsed/Train/0_10337.txt;10431
338;../Datasets/MR/Parsed/Train/0_10338.txt;6774
339;../Datasets/MR/Parsed/Train/0_10339.txt;9622
340;../Datasets/MR/Parsed/Train/0_10340.txt;2653
341;../Datasets/MR/Parsed/Train/0_10341.txt;7102
342;../Datasets/MR/Parsed/Train/0_10342.txt;10250
343;../Datasets/MR/Parsed/Train/0_10343.txt;7242
344;../Datasets/MR/Parsed/Train/0_10344.txt;1773
345;../Datasets/MR/Parsed/Train/0_10345.txt;1157
346;../Datasets/MR/Parsed/Train/0_10346.txt;1671
347;../Datasets/MR/Parsed/Train/0_10347.txt;1155
348;../Datasets/MR/Parsed/Train/0_10348.txt;8995
349;../Datasets/MR/Parsed/Train/0_10349.txt;3469
350;../Datasets/MR/Parsed/Train/0_10350.txt;9653
351;../Datasets/MR/Parsed/Train/0_10351.txt;7605
352;../Datasets/MR/Parsed/Train/0_10352.txt;9421
353;../Datasets/MR/Parsed/Train/0_10353.txt;8523
354;../Datasets/MR/Parsed/Train/0_10354.txt;9373
355;../Datasets/MR/Parsed/Train/0_10355.txt;2866
356;../Datasets/MR/Parsed/Train/0_10356.txt;8283
357;../Datasets/MR/Parsed/Train/0_10357.txt;8766
358;../Datasets/MR/Parsed/Train/0_10358.txt;1221
359;../Datasets/MR/Parsed/Train/0_10359.txt;1893
360;../Datasets/MR/Parsed/Train/0_10360.txt;2962
361;../Datasets/MR/Parsed/Train/0_10361.txt;2959
362;../Datasets/MR/Parsed/Train/0_10362.txt;2667
363;../Datasets/MR/Parsed/Train/0_10363.txt;4861
364;../Datasets/MR/Parsed/Train/0_10364.txt;9278
365;../Datasets/MR/Parsed/Train/0_10365.txt;1932
366;../Datasets/MR/Parsed/Train/0_10366.txt;130
367;../Datasets/MR/Parsed/Train/0_10367.txt;6646
368;../Datasets/MR/Parsed/Train/0_10368.txt;9645
369;../Datasets/MR/Parsed/Train/0_10369.txt;162
370;../Datasets/MR/Parsed/Train/0_10370.txt;8192
371;../Datasets/MR/Parsed/Train/0_10371.txt;4339
372;../Datasets/MR/Parsed/Train/0_10372.txt;8470
373;../Datasets/MR/Parsed/Train/0_10373.txt;3308
374;../Datasets/MR/Parsed/Train/0_10374.txt;3885
375;../Datasets/MR/Parsed/Train/0_10375.txt;969
376;../Datasets/MR/Parsed/Train/0_10376.txt;4439
377;../Datasets/MR/Parsed/Train/0_10377.txt;4687
378;../Datasets/MR/Parsed/Train/0_10378.txt;1095
379;../Datasets/MR/Parsed/Train/0_10379.txt;4037
380;../Datasets/MR/Parsed/Train/0_10380.txt;8876
381;../Datasets/MR/Parsed/Train/0_10381.txt;2267
382;../Datasets/MR/Parsed/Train/0_10382.txt;6941
383;../Datasets/MR/Parsed/Train/0_10383.txt;222
384;../Datasets/MR/Parsed/Train/0_10384.txt;3359
385;../Datasets/MR/Parsed/Train/0_10385.txt;226
386;../Datasets/MR/Parsed/Train/0_10386.txt;6191
387;../Datasets/MR/Parsed/Train/0_10387.txt;3212
388;../Datasets/MR/Parsed/Train/0_10388.txt;5297
389;../Datasets/MR/Parsed/Train/0_10389.txt;2290
390;../Datasets/MR/Parsed/Train/0_10390.txt;75
391;../Datasets/MR/Parsed/Train/0_10391.txt;10108
392;../Datasets/MR/Parsed/Train/0_10392.txt;6162
393;../Datasets/MR/Parsed/Train/0_10393.txt;6242
394;../Datasets/MR/Parsed/Train/0_10394.txt;7765
395;../Datasets/MR/Parsed/Train/0_10395.txt;9254
396;../Datasets/MR/Parsed/Train/0_10396.txt;9704
397;../Datasets/MR/Parsed/Train/0_10397.txt;4589
398;../Datasets/MR/Parsed/Train/0_10398.txt;9058
399;../Datasets/MR/Parsed/Train/0_10399.txt;2249
400;../Datasets/MR/Parsed/Train/0_10400.txt;7327
401;../Datasets/MR/Parsed/Train/0_10401.txt;2030
402;../Datasets/MR/Parsed/Train/0_10402.txt;188
403;../Datasets/MR/Parsed/Train/0_10403.txt;3526
404;../Datasets/MR/Parsed/Train/0_10404.txt;2743
405;../Datasets/MR/Parsed/Train/0_10405.txt;6737
406;../Datasets/MR/Parsed/Train/0_10406.txt;8066
407;../Datasets/MR/Parsed/Train/0_10407.txt;4801
408;../Datasets/MR/Parsed/Train/0_10408.txt;1445
409;../Datasets/MR/Parsed/Train/0_10409.txt;4438
410;../Datasets/MR/Parsed/Train/0_10410.txt;2501
411;../Datasets/MR/Parsed/Train/0_10411.txt;6883
412;../Datasets/MR/Parsed/Train/0_10412.txt;3806
413;../Datasets/MR/Parsed/Train/0_10413.txt;7109
414;../Datasets/MR/Parsed/Train/0_10414.txt;3818
415;../Datasets/MR/Parsed/Train/0_10415.txt;4633
416;../Datasets/MR/Parsed/Train/0_10416.txt;8271
417;../Datasets/MR/Parsed/Train/0_10417.txt;8587
418;../Datasets/MR/Parsed/Train/0_10418.txt;2063
419;../Datasets/MR/Parsed/Train/0_10419.txt;10643
420;../Datasets/MR/Parsed/Train/0_10420.txt;9411
421;../Datasets/MR/Parsed/Train/0_10421.txt;4919
422;../Datasets/MR/Parsed/Train/0_10422.txt;3332
423;../Datasets/MR/Parsed/Train/0_10423.txt;7854
424;../Datasets/MR/Parsed/Train/0_10424.txt;8994
425;../Datasets/MR/Parsed/Train/0_10425.txt;5121
426;../Datasets/MR/Parsed/Train/0_10426.txt;3887
427;../Datasets/MR/Parsed/Train/0_10427.txt;8028
428;../Datasets/MR/Parsed/Train/0_10428.txt;1822
429;../Datasets/MR/Parsed/Train/0_10429.txt;2355
430;../Datasets/MR/Parsed/Train/0_10430.txt;3668
431;../Datasets/MR/Parsed/Train/0_10431.txt;7643
432;../Datasets/MR/Parsed/Train/0_10432.txt;6450
433;../Datasets/MR/Parsed/Train/0_10433.txt;9898
434;../Datasets/MR/Parsed/Train/0_10434.txt;9024
435;../Datasets/MR/Parsed/Train/0_10435.txt;8916
436;../Datasets/MR/Parsed/Train/0_10436.txt;9992
437;../Datasets/MR/Parsed/Train/0_10437.txt;4437
438;../Datasets/MR/Parsed/Train/0_10438.txt;9694
439;../Datasets/MR/Parsed/Train/0_10439.txt;3883
440;../Datasets/MR/Parsed/Train/0_10440.txt;9651
441;../Datasets/MR/Parsed/Train/0_10441.txt;3665
442;../Datasets/MR/Parsed/Train/0_10442.txt;9481
443;../Datasets/MR/Parsed/Train/0_10443.txt;1440
444;../Datasets/MR/Parsed/Train/0_10444.txt;476
445;../Datasets/MR/Parsed/Train/0_10445.txt;4506
446;../Datasets/MR/Parsed/Train/0_10446.txt;1801
447;../Datasets/MR/Parsed/Train/0_10447.txt;5316
448;../Datasets/MR/Parsed/Train/0_10448.txt;321
449;../Datasets/MR/Parsed/Train/0_10449.txt;10526
450;../Datasets/MR/Parsed/Train/0_10450.txt;10183
451;../Datasets/MR/Parsed/Train/0_10451.txt;3755
452;../Datasets/MR/Parsed/Train/0_10452.txt;599
453;../Datasets/MR/Parsed/Train/0_10453.txt;10209
454;../Datasets/MR/Parsed/Train/0_10454.txt;2696
455;../Datasets/MR/Parsed/Train/0_10455.txt;1479
456;../Datasets/MR/Parsed/Train/0_10456.txt;8508
457;../Datasets/MR/Parsed/Train/0_10457.txt;9039
458;../Datasets/MR/Parsed/Train/0_10458.txt;6810
459;../Datasets/MR/Parsed/Train/0_10459.txt;8060
460;../Datasets/MR/Parsed/Train/0_10460.txt;8272
461;../Datasets/MR/Parsed/Train/0_10461.txt;5436
462;../Datasets/MR/Parsed/Train/0_10462.txt;3658
463;../Datasets/MR/Parsed/Train/0_10463.txt;3365
464;../Datasets/MR/Parsed/Train/0_10464.txt;3023
465;../Datasets/MR/Parsed/Train/0_10465.txt;3579
466;../Datasets/MR/Parsed/Train/0_10466.txt;2279
